user_id,item,gender,city,device,channel,age_bucket,user_active_days_7,user_ctr,item_price,item_popularity,time_since_last_click,hist_item_seq,click,conversion
1563452,item_BEAUTY_214,F,Hangzhou,Android,organic,<18,3,0.04361303804698302,258.5870960336237,0.7245275860438289,16.894266660707785,item_HOME_538,0,0
1765528,item_CLOTH_127,M,Beijing,Web,push,45-54,0,0.08555074036360978,184.5070004961517,0.20562771776540895,14.48771194092042,"item_FOOD_204,item_FOOD_247,item_SPORT_465,item_FOOD_648,item_HOME_842,item_HOME_131,item_BEAUTY_445,item_FOOD_174,item_BEAUTY_121,item_SPORT_230,item_SPORT_997,item_CLOTH_994,item_ELEC_439",1,0
1548707,item_CLOTH_310,M,Shanghai,Web,organic,18-24,5,0.10710733215827664,63.1483184893232,0.2823644960193307,39.565736097576924,"item_ELEC_325,item_FOOD_502,item_ELEC_689,item_SPORT_160,item_SPORT_535,item_HOME_943,item_CLOTH_421,item_ELEC_479,item_FOOD_489,item_SPORT_682,item_SPORT_538,item_FOOD_820,item_BEAUTY_782,item_CLOTH_809,item_CLOTH_645,item_SPORT_219,item_FOOD_335,item_HOME_758,item_CLOTH_735,item_HOME_201",1,0
1101551,item_SPORT_143,M,Shanghai,iOS,other,25-34,2,0.27742264529854294,91.74772631174169,0.31344833229180424,1.3023674948657586,item_ELEC_151,0,0
1111867,item_BEAUTY_915,M,Shenzhen,Web,push,>=55,7,0.37964868000471086,156.28613242144039,0.19659178439806616,18.729930770490164,"item_BEAUTY_294,item_CLOTH_576,item_HOME_519,item_SPORT_307,item_CLOTH_675,item_FOOD_814,item_ELEC_137,item_FOOD_381,item_SPORT_555,item_HOME_924,item_SPORT_715,item_BEAUTY_844,item_ELEC_990,item_SPORT_626,item_CLOTH_452,item_BEAUTY_591,item_BEAUTY_559,item_ELEC_208,item_SPORT_274,item_FOOD_724,item_SPORT_170,item_ELEC_994,item_SPORT_226,item_HOME_979",1,0
1251076,item_SPORT_739,M,Guangzhou,Web,push,25-34,0,0.12153434868773161,281.3961810917415,0.08366226438832851,43.94314804177804,,0,0
1427074,item_CLOTH_593,M,Hangzhou,iOS,push,35-44,2,0.18694285336064256,229.2907642919464,0.28957668362919686,16.24438235453126,"item_SPORT_271,item_CLOTH_362,item_HOME_779,item_ELEC_305,item_FOOD_777,item_BEAUTY_995,item_SPORT_998,item_BEAUTY_797,item_BEAUTY_171,item_HOME_531,item_BEAUTY_703",0,0
1297943,item_CLOTH_833,M,Others,Android,push,18-24,4,0.3668246299494216,132.62639391314215,0.6961957288022793,33.38327169494833,,0,0
1956382,item_ELEC_408,F,Guangzhou,Web,other,35-44,7,0.1278738302360215,303.28013438405134,0.15530758337204842,20.334709211296833,"item_HOME_295,item_ELEC_837,item_SPORT_159,item_SPORT_628,item_FOOD_782",1,0
1906409,item_BEAUTY_932,M,Shanghai,iOS,other,45-54,2,0.061753895983091556,77.08196560408102,0.21686629545823488,38.94296077039582,"item_FOOD_819,item_HOME_357",0,0
1593449,item_BEAUTY_966,F,Beijing,Web,organic,18-24,0,0.1431047084929522,66.91551727843874,0.21818136303615202,10.877344253367038,"item_CLOTH_298,item_BEAUTY_217,item_ELEC_666,item_FOOD_902,item_SPORT_437,item_SPORT_575,item_BEAUTY_960,item_FOOD_616,item_FOOD_212,item_SPORT_302,item_BEAUTY_787,item_HOME_551,item_FOOD_148,item_BEAUTY_722",0,0
1984738,item_FOOD_344,F,Hangzhou,Android,ad,45-54,5,0.3417737258335402,424.5226241780115,0.6781955749992491,29.248438729944436,"item_FOOD_750,item_ELEC_753,item_HOME_440,item_FOOD_158,item_ELEC_918,item_BEAUTY_690,item_SPORT_429,item_FOOD_881,item_SPORT_318,item_ELEC_990,item_BEAUTY_701,item_HOME_343",1,0
1224961,item_HOME_302,F,Guangzhou,Web,organic,45-54,3,0.08642826685910895,233.3100722580452,0.05906209466077784,20.900421763641585,"item_BEAUTY_106,item_CLOTH_968,item_BEAUTY_474,item_ELEC_196,item_CLOTH_589,item_FOOD_592,item_HOME_198,item_FOOD_932,item_ELEC_533,item_SPORT_552,item_HOME_203,item_HOME_566,item_SPORT_104,item_FOOD_739,item_FOOD_637,item_BEAUTY_838,item_FOOD_856,item_CLOTH_220,item_BEAUTY_512,item_SPORT_219",0,0
1913035,item_ELEC_850,M,Guangzhou,iOS,organic,45-54,4,0.5328973932394129,314.7973133103491,0.3591314507194208,4.942434895469647,"item_ELEC_741,item_FOOD_646,item_BEAUTY_683,item_FOOD_637,item_ELEC_161,item_ELEC_400,item_HOME_413,item_HOME_427,item_FOOD_588,item_FOOD_254,item_SPORT_910,item_HOME_877,item_BEAUTY_520,item_FOOD_939,item_FOOD_777,item_SPORT_200,item_CLOTH_151,item_ELEC_790,item_SPORT_285,item_CLOTH_479,item_BEAUTY_570,item_FOOD_296,item_CLOTH_786,item_CLOTH_514,item_BEAUTY_818,item_HOME_404",1,0
1508659,item_HOME_171,F,Hangzhou,iOS,organic,18-24,6,0.16300828500745265,256.8348920341902,0.16323362975031822,13.938244114455124,"item_HOME_972,item_CLOTH_211,item_SPORT_527,item_CLOTH_115,item_FOOD_898,item_HOME_853,item_FOOD_575,item_CLOTH_498,item_ELEC_826,item_SPORT_108,item_CLOTH_979,item_SPORT_630,item_BEAUTY_888,item_ELEC_140,item_CLOTH_677",1,0
1094934,item_ELEC_533,F,Hangzhou,Android,other,<18,2,0.10236772694143728,227.20106203429648,0.25845015881797956,18.388342578281367,"item_SPORT_976,item_SPORT_619,item_HOME_796,item_ELEC_601,item_HOME_970,item_HOME_256,item_FOOD_837,item_SPORT_207,item_HOME_770,item_HOME_892,item_HOME_593,item_ELEC_494,item_BEAUTY_478,item_CLOTH_911",0,0
1622974,item_FOOD_153,M,Others,Android,ad,<18,7,0.2537758668056832,10.0,0.14064874344792255,2.8168351405723113,"item_CLOTH_200,item_FOOD_103,item_BEAUTY_331,item_FOOD_993,item_BEAUTY_563,item_HOME_662,item_FOOD_823,item_FOOD_361,item_HOME_361,item_ELEC_976,item_HOME_235,item_SPORT_286,item_CLOTH_593,item_ELEC_453,item_HOME_452,item_SPORT_238,item_BEAUTY_830,item_SPORT_565,item_HOME_492,item_ELEC_695,item_HOME_797,item_CLOTH_199,item_BEAUTY_525,item_ELEC_109,item_FOOD_798",0,0
1795527,item_ELEC_464,F,Beijing,Web,push,18-24,0,0.1802174125722172,233.0192207157508,0.22280781416979406,59.13853221627665,"item_FOOD_217,item_ELEC_133,item_BEAUTY_535,item_BEAUTY_652,item_SPORT_219,item_HOME_400,item_HOME_676,item_BEAUTY_127,item_FOOD_846,item_SPORT_127,item_FOOD_775,item_FOOD_374,item_CLOTH_927,item_BEAUTY_960,item_ELEC_186,item_ELEC_181,item_BEAUTY_462,item_SPORT_314,item_HOME_191,item_BEAUTY_100,item_CLOTH_101",1,0
1941980,item_CLOTH_537,F,Hangzhou,iOS,ad,18-24,1,0.19080698619922817,16.951935562430442,0.24448794838556448,93.24860740083417,"item_HOME_668,item_HOME_194,item_BEAUTY_121,item_CLOTH_882,item_SPORT_127,item_SPORT_952,item_CLOTH_471,item_BEAUTY_875,item_FOOD_340,item_ELEC_337,item_SPORT_951,item_ELEC_859,item_FOOD_125,item_CLOTH_591,item_HOME_990,item_BEAUTY_908,item_FOOD_230,item_CLOTH_389,item_SPORT_633,item_BEAUTY_508,item_BEAUTY_458,item_FOOD_880,item_SPORT_867,item_SPORT_346,item_ELEC_293",0,0
1316085,item_BEAUTY_827,F,Hangzhou,Web,other,25-34,0,0.39257794909420507,89.27891404125818,0.10889051177111664,8.651945302893596,"item_BEAUTY_910,item_BEAUTY_243,item_CLOTH_256,item_CLOTH_483,item_ELEC_558,item_SPORT_275,item_SPORT_219,item_FOOD_922,item_FOOD_169,item_SPORT_331,item_HOME_219,item_SPORT_807,item_BEAUTY_491,item_FOOD_453,item_SPORT_881,item_FOOD_878,item_FOOD_961,item_SPORT_805,item_SPORT_527,item_ELEC_239,item_FOOD_747,item_CLOTH_785,item_FOOD_915,item_HOME_465,item_FOOD_877,item_BEAUTY_994,item_SPORT_282,item_BEAUTY_919",0,0
1565454,item_HOME_782,M,Others,iOS,organic,35-44,3,0.06184021663010674,190.54993360869193,0.25480607066476263,16.872587701436363,"item_FOOD_468,item_SPORT_344,item_SPORT_505,item_HOME_631,item_ELEC_685,item_BEAUTY_781,item_BEAUTY_254,item_ELEC_717,item_HOME_824",0,0
1547414,item_FOOD_414,F,Guangzhou,Android,organic,<18,1,0.3323028701673178,210.08159762784055,0.12133851826776078,13.468653601685723,"item_CLOTH_102,item_HOME_735,item_HOME_927,item_SPORT_778,item_HOME_829,item_HOME_105,item_SPORT_422,item_BEAUTY_294,item_FOOD_198,item_ELEC_884,item_FOOD_438",1,0
1942684,item_ELEC_423,F,Guangzhou,iOS,other,45-54,2,0.5005213211878905,204.81258068494054,0.4693316154465473,13.311623598107328,"item_SPORT_847,item_HOME_903,item_SPORT_516,item_SPORT_182,item_FOOD_469,item_HOME_246,item_BEAUTY_852,item_ELEC_865,item_ELEC_937,item_CLOTH_398,item_CLOTH_806,item_FOOD_574,item_BEAUTY_583,item_CLOTH_213,item_ELEC_690,item_ELEC_365,item_ELEC_643,item_ELEC_768,item_ELEC_567,item_FOOD_828,item_HOME_304",0,0
1344255,item_FOOD_329,F,Shanghai,Web,other,45-54,2,0.19009252622903972,291.20134749405617,0.5410098338191868,4.5774699463107735,"item_FOOD_121,item_FOOD_166,item_CLOTH_605,item_CLOTH_846,item_ELEC_894,item_BEAUTY_256,item_CLOTH_397,item_BEAUTY_694,item_CLOTH_884,item_CLOTH_665,item_BEAUTY_227,item_BEAUTY_704,item_SPORT_915,item_HOME_755,item_HOME_957,item_HOME_731,item_FOOD_852,item_ELEC_269,item_CLOTH_863,item_FOOD_214,item_CLOTH_384",1,0
1537110,item_BEAUTY_317,M,Shanghai,Android,push,35-44,4,0.0602093652158459,173.0970148420613,0.04807575245665399,28.13806577590684,"item_BEAUTY_580,item_SPORT_253,item_BEAUTY_155,item_FOOD_597,item_ELEC_287,item_FOOD_138,item_HOME_304,item_HOME_600,item_ELEC_209,item_CLOTH_561,item_SPORT_415,item_CLOTH_805,item_FOOD_667,item_BEAUTY_691,item_BEAUTY_561,item_SPORT_899,item_BEAUTY_751,item_ELEC_945,item_SPORT_761,item_SPORT_698",0,0
1237061,item_ELEC_283,M,Others,Web,ad,<18,3,0.14055608660736102,176.65328507594867,0.2946519157407592,5.252899592300176,,0,0
1774204,item_FOOD_783,F,Shanghai,Web,push,45-54,0,0.27883329778732036,236.31890402782432,0.018011126887606116,2.8867159207369104,"item_SPORT_174,item_CLOTH_533,item_FOOD_169,item_ELEC_637,item_ELEC_622,item_BEAUTY_837,item_BEAUTY_444,item_HOME_173,item_SPORT_329,item_HOME_447",0,0
1448337,item_ELEC_233,M,Shanghai,Android,ad,45-54,7,0.360774064742844,158.40533741590383,0.10269074903522336,26.529581943506905,"item_ELEC_242,item_BEAUTY_670,item_FOOD_125,item_SPORT_951,item_ELEC_212,item_BEAUTY_168,item_ELEC_536,item_BEAUTY_761,item_FOOD_225,item_HOME_284,item_FOOD_196,item_ELEC_475,item_HOME_134,item_FOOD_420,item_FOOD_732",1,0
1038878,item_SPORT_605,F,Others,Web,organic,<18,0,0.2834788512134984,236.13651016698483,0.053413137164769676,70.84208629889567,"item_HOME_635,item_CLOTH_137,item_SPORT_759,item_CLOTH_257,item_FOOD_619,item_HOME_357,item_CLOTH_700,item_ELEC_951,item_CLOTH_264,item_FOOD_782",0,0
1833767,item_BEAUTY_732,M,Hangzhou,iOS,other,18-24,3,0.0900711606699601,10.0,0.5852328207539996,69.75681068713317,"item_HOME_675,item_SPORT_748,item_FOOD_694,item_CLOTH_122,item_HOME_809,item_SPORT_405,item_BEAUTY_638,item_CLOTH_541,item_HOME_136,item_HOME_584,item_BEAUTY_590,item_BEAUTY_286,item_BEAUTY_147,item_BEAUTY_842",1,0
1248681,item_BEAUTY_298,F,Shanghai,iOS,push,18-24,7,0.24270350336213478,47.458500330760714,0.201532951894484,19.85693604592401,"item_ELEC_155,item_HOME_984,item_ELEC_194,item_FOOD_718,item_FOOD_622,item_FOOD_285",0,0
1495301,item_HOME_996,M,Hangzhou,Android,other,25-34,1,0.4594299170629668,263.8013386141442,0.26950123863796543,26.133949154963837,"item_ELEC_669,item_CLOTH_742,item_CLOTH_922,item_HOME_782",0,0
1257352,item_FOOD_133,F,Hangzhou,iOS,ad,35-44,0,0.06616966841911277,49.563878235052485,0.47937439724292064,40.317681837244464,"item_HOME_582,item_HOME_942,item_ELEC_577,item_SPORT_932,item_HOME_554,item_BEAUTY_428,item_SPORT_173,item_FOOD_128,item_FOOD_489,item_FOOD_996,item_HOME_395,item_BEAUTY_796,item_ELEC_938,item_ELEC_694,item_ELEC_571,item_ELEC_402,item_FOOD_920",0,0
1023732,item_CLOTH_529,F,Others,iOS,other,18-24,0,0.09809954581682515,262.109440593415,0.2793107982539949,2.136587703139044,"item_CLOTH_409,item_ELEC_415,item_FOOD_346,item_BEAUTY_512,item_HOME_706,item_HOME_265,item_SPORT_580,item_HOME_135,item_ELEC_954,item_ELEC_248,item_CLOTH_349,item_FOOD_140",0,0
1230198,item_CLOTH_744,M,Others,Android,other,35-44,6,0.17811376795453898,295.85153352520666,0.4155759193880708,9.827293257124419,"item_HOME_126,item_BEAUTY_234,item_FOOD_322,item_FOOD_450,item_FOOD_597,item_HOME_538",0,0
1417417,item_HOME_674,F,Shanghai,iOS,other,<18,3,0.14036327034285342,241.0182963312705,0.2221267706598834,12.483660126300299,"item_CLOTH_263,item_SPORT_466,item_SPORT_333,item_CLOTH_570,item_ELEC_930,item_BEAUTY_137,item_BEAUTY_907,item_CLOTH_119,item_FOOD_987,item_FOOD_622,item_BEAUTY_862,item_SPORT_372,item_SPORT_306,item_BEAUTY_626,item_HOME_235,item_CLOTH_181,item_ELEC_329,item_CLOTH_588,item_HOME_459",0,0
1243176,item_CLOTH_183,M,Guangzhou,Android,organic,45-54,7,0.14240177047540492,294.6624973473683,0.20898339424062456,11.514756822535412,"item_SPORT_759,item_CLOTH_137,item_ELEC_914",1,0
1732350,item_ELEC_453,M,Guangzhou,Android,organic,18-24,4,0.14517033466919835,170.4170653524076,0.16509256795771907,13.152197481532607,"item_FOOD_970,item_BEAUTY_302,item_BEAUTY_295,item_CLOTH_846,item_HOME_639,item_SPORT_874,item_BEAUTY_570,item_FOOD_366,item_BEAUTY_528,item_SPORT_885,item_CLOTH_558,item_BEAUTY_822,item_SPORT_284,item_HOME_854,item_SPORT_797,item_BEAUTY_499,item_BEAUTY_248,item_FOOD_597,item_FOOD_128,item_SPORT_157,item_ELEC_205,item_FOOD_757,item_ELEC_342,item_ELEC_102",1,0
1438459,item_ELEC_155,F,Shanghai,iOS,push,>=55,5,0.21626403637471125,163.68850867133318,0.24333448805912772,9.648758245051104,"item_BEAUTY_935,item_HOME_379,item_FOOD_840,item_ELEC_650,item_BEAUTY_284",1,1
1474708,item_FOOD_180,F,Guangzhou,iOS,organic,45-54,1,0.31538320530879516,405.02777999412973,0.14518109878489896,63.33058308875763,"item_FOOD_474,item_ELEC_429,item_HOME_283,item_SPORT_834,item_BEAUTY_762,item_ELEC_560,item_BEAUTY_933,item_BEAUTY_617,item_SPORT_801,item_ELEC_873,item_SPORT_380,item_SPORT_130,item_ELEC_761,item_BEAUTY_943,item_HOME_219,item_BEAUTY_590,item_SPORT_184,item_HOME_640,item_ELEC_165,item_HOME_284,item_BEAUTY_521,item_ELEC_195,item_SPORT_863,item_CLOTH_170",0,0
1277208,item_FOOD_624,M,Shenzhen,iOS,other,45-54,4,0.11515709586866726,10.0,0.05987060698392282,31.891588821084156,"item_HOME_632,item_SPORT_498,item_CLOTH_484,item_BEAUTY_270,item_ELEC_916,item_HOME_316,item_FOOD_954,item_BEAUTY_908,item_BEAUTY_494,item_ELEC_857,item_SPORT_929",0,0
1450414,item_ELEC_734,F,Others,iOS,push,35-44,2,0.24570378207040697,376.2310839878494,0.12563516873166886,25.33313817340617,"item_ELEC_587,item_BEAUTY_445,item_SPORT_463,item_FOOD_883,item_FOOD_360,item_ELEC_862,item_CLOTH_574,item_ELEC_747,item_HOME_300",0,0
1386689,item_HOME_137,Unknown,Beijing,Web,ad,25-34,4,0.21833626724574545,264.1045016552781,0.17260209834232929,1.7150980264804994,"item_CLOTH_423,item_SPORT_908,item_FOOD_567,item_FOOD_313,item_BEAUTY_647,item_BEAUTY_358,item_ELEC_540,item_BEAUTY_623,item_HOME_339,item_HOME_809",1,0
1441286,item_CLOTH_196,F,Shanghai,iOS,ad,45-54,6,0.14285750048380103,174.75612555856654,0.28346077805670034,4.210250179279344,"item_HOME_359,item_CLOTH_930,item_BEAUTY_164,item_FOOD_986,item_HOME_850,item_BEAUTY_834,item_CLOTH_953,item_HOME_134,item_HOME_540,item_ELEC_949,item_BEAUTY_465,item_FOOD_479",1,0
1225449,item_HOME_522,Unknown,Shanghai,Android,ad,<18,4,0.0699813233793111,264.16868472993355,0.0828163029280052,14.948285502246975,"item_SPORT_487,item_CLOTH_104",0,0
1685532,item_FOOD_783,F,Others,Android,other,35-44,3,0.18574851517826202,344.57960671236333,0.11734784082960913,23.37882558491061,"item_ELEC_231,item_SPORT_536,item_ELEC_324,item_HOME_727,item_FOOD_901,item_SPORT_681,item_ELEC_909,item_CLOTH_701,item_BEAUTY_516,item_FOOD_101",1,1
1768968,item_BEAUTY_111,F,Hangzhou,iOS,ad,25-34,0,0.11518466263615773,336.34940078701226,0.35687231512811013,26.53408423702047,"item_SPORT_442,item_FOOD_400,item_HOME_265,item_BEAUTY_591,item_ELEC_878,item_CLOTH_168,item_BEAUTY_686,item_ELEC_452,item_SPORT_433,item_ELEC_621,item_CLOTH_981,item_CLOTH_738,item_BEAUTY_616,item_ELEC_404,item_SPORT_482,item_CLOTH_507",0,0
1667318,item_SPORT_977,F,Shanghai,Web,push,>=55,2,0.07392823522435353,325.07220177095036,0.2471310224642841,30.64547675667398,"item_CLOTH_693,item_HOME_882,item_HOME_447,item_HOME_467,item_CLOTH_820,item_ELEC_308,item_HOME_933,item_CLOTH_412,item_ELEC_660,item_CLOTH_229,item_HOME_255,item_BEAUTY_955,item_ELEC_709,item_SPORT_885,item_FOOD_445,item_FOOD_340",0,0
1472695,item_ELEC_593,F,Beijing,iOS,other,<18,7,0.23676919265856425,169.65546154626023,0.43928145601577295,34.21524518950551,"item_SPORT_310,item_FOOD_399,item_CLOTH_584,item_SPORT_278,item_BEAUTY_485,item_ELEC_830,item_ELEC_492,item_CLOTH_517,item_HOME_627,item_SPORT_469,item_CLOTH_197,item_HOME_218",1,0
1887535,item_ELEC_406,F,Guangzhou,iOS,other,45-54,6,0.16753793867023314,138.56951682832187,0.5185923955500372,2.0269859301626107,"item_FOOD_615,item_SPORT_841,item_FOOD_715,item_SPORT_883,item_HOME_757,item_HOME_533,item_ELEC_979,item_CLOTH_566,item_HOME_439,item_CLOTH_365,item_HOME_521,item_HOME_580,item_ELEC_195,item_ELEC_247,item_BEAUTY_632,item_SPORT_680,item_CLOTH_736,item_BEAUTY_928,item_CLOTH_862,item_CLOTH_338,item_ELEC_649,item_FOOD_345,item_SPORT_820,item_BEAUTY_296,item_ELEC_271,item_BEAUTY_106,item_CLOTH_125,item_SPORT_658",1,0
1513935,item_ELEC_957,M,Guangzhou,Web,ad,>=55,4,0.289854906430332,166.0705735958863,0.20834523082192158,150.87750694214452,"item_BEAUTY_106,item_ELEC_243,item_BEAUTY_234,item_BEAUTY_735,item_SPORT_569,item_BEAUTY_198,item_ELEC_292,item_HOME_772,item_HOME_472,item_ELEC_612,item_CLOTH_482,item_CLOTH_657,item_SPORT_654,item_BEAUTY_562,item_ELEC_636,item_FOOD_340,item_FOOD_533,item_CLOTH_326,item_CLOTH_424,item_ELEC_844,item_FOOD_976,item_CLOTH_295,item_BEAUTY_457,item_ELEC_825,item_CLOTH_814",0,0
1018825,item_HOME_779,M,Shanghai,iOS,push,25-34,3,0.15835968076910592,262.75522498925534,0.29604519590877637,0.8478391543444815,"item_HOME_623,item_FOOD_765,item_FOOD_987,item_HOME_842,item_ELEC_217,item_CLOTH_945",0,0
1231194,item_ELEC_650,F,Guangzhou,Android,push,18-24,6,0.17948877797462376,416.4176011794119,0.21393359635392656,8.495713172483063,"item_CLOTH_365,item_HOME_194,item_FOOD_997,item_HOME_431,item_BEAUTY_941,item_CLOTH_357,item_SPORT_558,item_CLOTH_778,item_SPORT_169,item_CLOTH_894,item_FOOD_436,item_CLOTH_516",0,0
1695519,item_SPORT_442,M,Shanghai,Web,ad,35-44,2,0.15289381648874495,99.74008858277007,0.05453729967984708,11.691911068744176,"item_FOOD_769,item_ELEC_230,item_SPORT_732,item_ELEC_537,item_BEAUTY_516,item_HOME_676,item_HOME_165,item_BEAUTY_347,item_CLOTH_594,item_HOME_447,item_ELEC_418,item_FOOD_943,item_CLOTH_237,item_FOOD_166,item_CLOTH_588,item_ELEC_365,item_BEAUTY_431,item_BEAUTY_953,item_HOME_270,item_BEAUTY_300,item_ELEC_299,item_BEAUTY_354,item_CLOTH_711,item_SPORT_989",0,0
1281510,item_CLOTH_781,F,Guangzhou,iOS,organic,18-24,7,0.2434359981707962,228.7338903717077,0.253859254671434,15.823777820526875,"item_HOME_606,item_FOOD_471",0,0
1255271,item_FOOD_656,F,Others,Android,ad,25-34,7,0.2477911789590806,91.14619948831029,0.3090473774083002,6.1564985501573055,"item_CLOTH_317,item_ELEC_932,item_SPORT_677,item_BEAUTY_190",0,0
1413865,item_ELEC_962,F,Beijing,Web,ad,45-54,2,0.13224067345675886,279.01293011462445,0.3155585727979497,24.096883341563384,"item_ELEC_818,item_CLOTH_956,item_HOME_198,item_BEAUTY_457",0,0
1207163,item_CLOTH_850,M,Shanghai,Android,organic,18-24,7,0.2978583091802455,266.71523551258247,0.10385435523371006,47.14111412687389,"item_HOME_776,item_CLOTH_391,item_ELEC_734,item_SPORT_783,item_BEAUTY_846,item_CLOTH_297,item_FOOD_301,item_SPORT_673,item_SPORT_256,item_HOME_533,item_BEAUTY_844,item_CLOTH_539,item_SPORT_361,item_CLOTH_955,item_FOOD_371",1,0
1936824,item_HOME_918,M,Shenzhen,Android,push,>=55,6,0.4934044554904736,320.51994636019225,0.22453184812204538,50.91234459570429,"item_HOME_310,item_FOOD_905,item_ELEC_553,item_BEAUTY_638,item_FOOD_365,item_HOME_857,item_CLOTH_258,item_ELEC_721,item_ELEC_371,item_FOOD_143,item_ELEC_941,item_HOME_122,item_SPORT_200,item_FOOD_105,item_SPORT_624,item_CLOTH_820,item_CLOTH_548,item_SPORT_995,item_BEAUTY_250,item_HOME_713,item_HOME_901",1,0
1497259,item_HOME_195,M,Shenzhen,Android,other,<18,2,0.08056592610435989,226.2102026027324,0.26923475157757515,13.861475829982467,"item_HOME_294,item_FOOD_397,item_ELEC_837",1,0
1903296,item_FOOD_983,F,Shenzhen,iOS,other,18-24,6,0.0654896520962515,70.536130259871,0.19984433017417633,24.044666113571623,"item_CLOTH_713,item_ELEC_827,item_SPORT_703,item_BEAUTY_956",0,0
1996066,item_SPORT_975,M,Shenzhen,iOS,other,<18,3,0.41039759369786777,248.86745285829878,0.1618177958593721,40.00446904895661,"item_SPORT_546,item_CLOTH_965,item_CLOTH_129,item_SPORT_522",1,0
1490394,item_FOOD_583,F,Shanghai,iOS,push,35-44,2,0.12371136234145072,397.47487661118834,0.15224003800196262,3.1387284016447627,"item_SPORT_505,item_FOOD_614,item_FOOD_151",0,0
1882194,item_SPORT_842,F,Shanghai,Android,ad,25-34,7,0.19138705072368434,279.13122127090895,0.32074084780379697,14.539331910110306,"item_CLOTH_350,item_ELEC_434,item_HOME_176,item_HOME_805,item_SPORT_197,item_FOOD_212,item_FOOD_214,item_BEAUTY_500,item_CLOTH_298,item_BEAUTY_323,item_BEAUTY_823,item_CLOTH_163,item_SPORT_100,item_ELEC_462,item_HOME_356,item_SPORT_113,item_CLOTH_984",0,0
1462132,item_ELEC_672,F,Beijing,Web,push,25-34,4,0.3443333216804345,47.63654500485225,0.33280166624261576,15.708401882986577,"item_SPORT_186,item_BEAUTY_192,item_SPORT_960,item_HOME_460,item_FOOD_637,item_HOME_270,item_SPORT_690,item_SPORT_116,item_SPORT_734,item_FOOD_630,item_ELEC_264,item_BEAUTY_345,item_SPORT_204,item_SPORT_866,item_BEAUTY_566,item_BEAUTY_429,item_SPORT_646,item_SPORT_895,item_HOME_852,item_ELEC_559,item_CLOTH_160",0,0
1590280,item_FOOD_218,F,Others,Web,other,>=55,6,0.09455333167011672,227.4963997969861,0.4328125111254006,20.54995146522267,"item_BEAUTY_741,item_ELEC_138,item_CLOTH_725,item_ELEC_675,item_BEAUTY_939,item_CLOTH_878,item_HOME_125,item_CLOTH_178,item_BEAUTY_305,item_SPORT_225,item_SPORT_769,item_HOME_728,item_SPORT_305,item_CLOTH_997,item_FOOD_164,item_BEAUTY_701,item_ELEC_631,item_SPORT_765,item_HOME_357,item_BEAUTY_535,item_FOOD_161,item_BEAUTY_377,item_BEAUTY_805,item_ELEC_525,item_CLOTH_316,item_SPORT_420,item_SPORT_227",1,1
1412090,item_ELEC_448,M,Guangzhou,Web,push,<18,7,0.29556970016039275,146.5499085186003,0.3501216498678885,88.38439094819873,"item_SPORT_167,item_FOOD_432,item_FOOD_103,item_BEAUTY_986,item_CLOTH_307,item_BEAUTY_926,item_CLOTH_943,item_FOOD_879,item_BEAUTY_141,item_HOME_127,item_ELEC_876,item_CLOTH_892,item_FOOD_578,item_SPORT_855,item_HOME_354,item_BEAUTY_134,item_FOOD_932,item_CLOTH_567,item_FOOD_437,item_CLOTH_216,item_BEAUTY_898,item_ELEC_128,item_HOME_588,item_SPORT_236,item_HOME_106,item_CLOTH_752",1,0
1135987,item_CLOTH_916,M,Hangzhou,Android,ad,18-24,4,0.17400682305299328,407.973519947889,0.2902159405076398,19.77735797219901,"item_ELEC_535,item_FOOD_994,item_ELEC_585,item_BEAUTY_825,item_CLOTH_943,item_ELEC_975,item_FOOD_244,item_FOOD_736,item_CLOTH_561,item_SPORT_935,item_CLOTH_862,item_FOOD_636,item_BEAUTY_450,item_CLOTH_860,item_ELEC_848,item_SPORT_786,item_FOOD_314,item_CLOTH_246,item_ELEC_315,item_FOOD_571,item_SPORT_103,item_BEAUTY_952",0,0
1429095,item_ELEC_257,F,Shenzhen,iOS,organic,>=55,5,0.1720425223588386,10.0,0.32823613221181674,26.67461359524483,"item_SPORT_711,item_SPORT_462,item_CLOTH_247,item_FOOD_678,item_CLOTH_434,item_SPORT_986,item_ELEC_253,item_FOOD_966,item_HOME_323,item_SPORT_489,item_CLOTH_604,item_CLOTH_157,item_BEAUTY_829,item_CLOTH_838,item_BEAUTY_896,item_SPORT_210,item_SPORT_863,item_FOOD_243,item_SPORT_493,item_FOOD_639,item_BEAUTY_176,item_FOOD_833,item_CLOTH_681",0,0
1846709,item_HOME_250,F,Hangzhou,Web,other,35-44,4,0.13132399390484792,145.21018122103143,0.09811765600209717,1.1668907047341084,"item_HOME_658,item_BEAUTY_617,item_CLOTH_218,item_ELEC_813,item_CLOTH_698,item_SPORT_773,item_FOOD_530,item_SPORT_985,item_BEAUTY_272,item_FOOD_710,item_BEAUTY_130,item_BEAUTY_619,item_HOME_983,item_SPORT_856,item_ELEC_275,item_FOOD_418,item_FOOD_339,item_HOME_573,item_CLOTH_694,item_BEAUTY_649",0,0
