log_time,user_id,item_id,gender,age_bucket,city,device,channel,category,brand,price,impression_position,user_active_days_7,user_ctr,text_desc,click,conversion
2025-12-09 11:30:00,11664,item_CLOT_00464,M,35-44,Shanghai,iOS,recommendation,Clothing,BrandM,707.3,10,0,0.21,Jeans regular fit sleeveless,0,0
2025-11-13 10:00:00,11665,item_BEAU_01654,M,55+,Hangzhou,Web,search,Beauty,BeautyEssence,497.99,10,6,0.23,Moisturizer fragrance-free for sensitive skin brightening,0,0
2025-11-14 21:41:00,11665,item_CLOT_00613,M,55+,Hangzhou,Web,push,Clothing,StyleCo,956.35,1,6,0.23,Blazer slim fit with buttons moisture-wicking,0,0
2025-11-22 17:28:00,11665,item_ELEC_00247,M,55+,Hangzhou,Web,push,Electronics,BrandX,750.03,9,6,0.23,Bluetooth headphones HD quality USB-C,0,0
2025-11-29 01:40:00,11665,item_HOME_01226,M,55+,Hangzhou,Web,search,Home,HomeComfort,577.25,3,6,0.23,Plant pot with lumbar support handcrafted,0,0
2025-12-06 10:53:00,11665,item_HOME_01048,M,55+,Hangzhou,Web,ad,Home,BrandB,529.04,5,6,0.23,Office chair with armrests handcrafted modern style,0,0
2025-11-20 17:00:00,11666,item_BEAU_01531,F,35-44,Guangzhou,Android,ad,Beauty,BrandN,747.67,5,7,0.06,Sunscreen brightening with retinol,1,0
2025-11-21 18:56:00,11666,item_BEAU_01521,F,35-44,Guangzhou,Android,push,Beauty,BrandQ,777.68,6,7,0.06,Toner paraben-free 100ml bottle with niacinamide,0,0
2025-12-10 19:57:00,11666,item_BEAU_01663,F,35-44,Guangzhou,Android,organic,Beauty,GlowLab,468.5,1,7,0.06,Facial serum for dry skin hydrating formula with retinol,0,0
2025-12-12 03:40:00,11666,item_BEAU_01368,F,35-44,Guangzhou,Android,recommendation,Beauty,PureSkin,811.86,4,7,0.06,Sunscreen for sensitive skin with niacinamide paraben-free,0,0
2025-11-19 15:30:00,11667,item_FOOD_00997,F,35-44,Beijing,Android,search,Food,PureLife,749.28,3,1,0.15,Organic granola locally sourced 250g pack with almonds,0,0
2025-11-29 16:34:00,11667,item_ELEC_00073,F,35-44,Beijing,Android,recommendation,Electronics,SoundMax,86.31,10,1,0.15,Smart watch white USB-C 48h battery 4K resolution,0,0
2025-11-29 17:39:00,11667,item_BEAU_01494,F,35-44,Beijing,Android,search,Beauty,PureSkin,361.28,8,1,0.15,Sunscreen dermatologist tested with vitamin C for sensitive skin,0,0
2025-12-02 21:18:00,11667,item_BEAU_01610,F,35-44,Beijing,Android,organic,Beauty,PureSkin,169.5,2,1,0.15,Essence for sensitive skin anti-aging 100ml bottle,0,0
2025-12-06 02:29:00,11667,item_FOOD_00837,F,35-44,Beijing,Android,push,Food,NatureBest,365.73,9,1,0.15,Nuts mix 1kg pack with coconut,0,0
2025-12-10 18:10:00,11667,item_HOME_01320,F,35-44,Beijing,Android,recommendation,Home,ModernLiving,502.99,2,1,0.15,Office chair white with storage multi-functional space-saving,1,0
2025-12-11 07:15:00,11667,item_FOOD_00749,F,35-44,Beijing,Android,recommendation,Food,PureLife,412.3,6,1,0.15,Honey family size gluten-free,0,0
2025-11-18 01:27:00,11668,item_BEAU_01606,F,18-24,Shanghai,Android,recommendation,Beauty,BrandN,390.36,3,1,0.06,Face mask for all skin types fragrance-free,0,0
2025-11-21 08:44:00,11668,item_CLOT_00581,F,18-24,Shanghai,Android,organic,Clothing,StyleCo,149.22,5,1,0.06,Dress shirt white slim fit short sleeve,0,0
2025-12-05 12:43:00,11668,item_ELEC_00211,F,18-24,Shanghai,Android,search,Electronics,BrandX,909.97,2,1,0.06,Tablet 48h battery 4K resolution with voice assistant,0,0
2025-12-09 01:33:00,11668,item_SPOR_01886,F,18-24,Shanghai,Android,recommendation,Sports,BrandS,247.42,3,1,0.06,Resistance bands arch support men's fit,1,0
2025-12-11 08:56:00,11668,item_HOME_01002,F,18-24,Shanghai,Android,recommendation,Home,BrandY,350.25,9,1,0.06,Clock large capacity vintage style with armrests,0,0
2025-11-18 07:38:00,11669,item_FOOD_00878,F,55+,Chengdu,Web,recommendation,Food,NatureBest,327.49,7,7,0.09,Green tea low sugar fair trade,0,0
2025-11-20 18:49:00,11669,item_FOOD_00937,F,55+,Chengdu,Web,search,Food,GreenChoice,98.33,5,7,0.09,Dried fruits gluten-free family size,0,0
2025-11-25 15:14:00,11669,item_FOOD_00724,F,55+,Chengdu,Web,organic,Food,NatureBest,320.17,8,7,0.09,Dark chocolate premium quality high fiber vegan,0,0
2025-11-26 12:27:00,11669,item_BEAU_01608,F,55+,Chengdu,Web,ad,Beauty,PureSkin,884.04,5,7,0.09,Facial serum 30ml travel size with niacinamide,0,0
2025-12-06 02:27:00,11669,item_FOOD_00859,F,55+,Chengdu,Web,recommendation,Food,BrandZ,709.23,1,7,0.09,Dried fruits fair trade 250g pack,0,0
2025-11-24 20:15:00,11670,item_CLOT_00476,M,45-54,Shenzhen,Android,push,Clothing,BrandM,288.1,3,6,0.3,Cardigan navy casual style slim fit,0,0
2025-12-01 08:03:00,11670,item_CLOT_00388,M,45-54,Shenzhen,Android,recommendation,Clothing,BrandM,547.5,4,6,0.3,Hoodie beige moisture-wicking streetwear slim fit,0,0
2025-12-03 09:12:00,11670,item_SPOR_01906,M,45-54,Shenzhen,Android,recommendation,Sports,BrandS,307.47,4,6,0.3,Sports watch blue breathable material for CrossFit,0,0
2025-12-10 16:08:00,11670,item_SPOR_01742,M,45-54,Shenzhen,Android,recommendation,Sports,BrandS,718.43,1,6,0.3,Dumbbell set for training breathable material,0,0
2025-11-25 10:31:00,11671,item_BEAU_01420,M,45-54,Shanghai,Web,recommendation,Beauty,BrandN,336.9,7,7,0.14,Facial serum with hyaluronic acid dermatologist tested,1,0
2025-12-02 13:10:00,11671,item_CLOT_00523,M,45-54,Shanghai,Web,search,Clothing,ClassicFit,244.74,5,7,0.14,Jeans navy oversized soft cotton with zipper,0,0
2025-12-07 14:01:00,11671,item_BEAU_01334,M,45-54,Shanghai,Web,organic,Beauty,GlowLab,253.98,10,7,0.14,Lip balm for all skin types jumbo size with niacinamide,0,0
2025-12-09 21:16:00,11671,item_SPOR_01710,M,45-54,Shanghai,Web,push,Sports,ProSport,269.83,1,7,0.14,Foam roller durable construction for CrossFit,0,0
2025-11-28 04:08:00,11672,item_BEAU_01642,M,45-54,Guangzhou,Web,organic,Beauty,BeautyEssence,592.41,9,4,0.28,Toner paraben-free with hyaluronic acid anti-aging,1,0
2025-11-21 16:03:00,11673,item_ELEC_00304,M,25-34,Shanghai,Web,search,Electronics,EliteGear,316.93,4,3,0.14,Webcam 48h battery shockproof,0,0
2025-11-23 00:05:00,11673,item_FOOD_00827,M,25-34,Shanghai,Web,organic,Food,NatureBest,330.0,2,3,0.14,Green tea with mixed berries artisan made high protein,0,0
2025-11-23 03:18:00,11673,item_SPOR_01957,M,25-34,Shanghai,Web,organic,Sports,ActiveLife,197.53,2,3,0.14,Sports watch breathable material for running unisex design,0,0
2025-11-24 16:24:00,11673,item_ELEC_00103,M,25-34,Shanghai,Web,push,Electronics,EliteGear,574.68,5,3,0.14,Webcam premium sound with transparency mode fast charging,0,0
2025-12-09 02:12:00,11673,item_BEAU_01580,M,25-34,Shanghai,Web,search,Beauty,BeautyEssence,534.84,6,3,0.14,Eye cream for oily skin fragrance-free anti-aging,1,0
2025-11-15 06:47:00,11674,item_FOOD_00735,M,55+,Shenzhen,Android,organic,Food,BrandZ,629.54,9,0,0.07,Nuts mix non-GMO artisan made with almonds,0,0
2025-11-16 19:56:00,11674,item_FOOD_00829,M,55+,Shenzhen,Android,search,Food,NatureBest,476.27,7,0,0.07,Quinoa low sugar 1kg pack,0,0
2025-11-17 23:31:00,11674,item_FOOD_00686,M,55+,Shenzhen,Android,push,Food,NatureBest,526.46,10,0,0.07,Dried fruits high fiber with mixed berries,0,0
2025-11-21 22:45:00,11674,item_BEAU_01435,M,55+,Shenzhen,Android,organic,Beauty,BrandN,49.1,9,0,0.07,Cleanser brightening paraben-free,0,0
2025-11-30 20:48:00,11674,item_CLOT_00523,M,55+,Shenzhen,Android,push,Clothing,ClassicFit,268.17,3,0,0.07,Jeans navy oversized soft cotton with zipper,0,0
2025-12-06 11:21:00,11674,item_ELEC_00275,M,55+,Shenzhen,Android,recommendation,Electronics,TechPro,489.69,7,0,0.07,Wireless earbuds silver with transparency mode wireless charging,0,0
2025-12-09 02:53:00,11674,item_ELEC_00087,M,55+,Shenzhen,Android,ad,Electronics,BrandX,66.02,6,0,0.07,Tablet dustproof fast charging,0,0
2025-12-09 05:24:00,11674,item_FOOD_00850,M,55+,Shenzhen,Android,ad,Food,BrandC,293.86,4,0,0.07,Nuts mix premium quality gluten-free with coconut,0,0
2025-11-24 16:57:00,11675,item_ELEC_00131,M,35-44,Shanghai,iOS,search,Electronics,TechPro,218.59,6,5,0.13,Webcam 24h battery shockproof HD quality,0,0
2025-12-05 10:28:00,11675,item_BEAU_01580,M,35-44,Shanghai,iOS,push,Beauty,BeautyEssence,597.88,7,5,0.13,Eye cream for oily skin fragrance-free anti-aging,0,0
2025-11-13 10:14:00,11676,item_BEAU_01610,F,55+,Beijing,Web,search,Beauty,PureSkin,187.19,4,6,0.28,Essence for sensitive skin anti-aging 100ml bottle,0,0
2025-11-18 06:54:00,11676,item_BEAU_01580,F,55+,Beijing,Web,ad,Beauty,BeautyEssence,616.33,4,6,0.28,Eye cream for oily skin fragrance-free anti-aging,0,0
2025-11-21 01:27:00,11676,item_FOOD_00800,F,55+,Beijing,Web,recommendation,Food,PureLife,1074.45,2,6,0.28,Nuts mix artisan made high protein vegan,0,0
2025-11-23 11:59:00,11676,item_HOME_01305,F,55+,Beijing,Web,recommendation,Home,BrandB,655.08,4,6,0.28,Plant pot multi-functional modern style minimalist design,1,0
2025-11-24 06:49:00,11676,item_ELEC_00042,F,55+,Beijing,Web,ad,Electronics,TechPro,387.66,6,6,0.28,Tablet silver USB-C 24h battery with touch controls,1,0
2025-12-01 04:23:00,11676,item_CLOT_00529,F,55+,Beijing,Web,recommendation,Clothing,UrbanWear,743.27,7,6,0.28,Jeans olive regular fit business casual moisture-wicking,0,0
2025-12-06 18:39:00,11676,item_FOOD_00831,F,55+,Beijing,Web,recommendation,Food,BrandZ,440.61,2,6,0.28,Coffee beans organic certified artisan made,0,0
2025-12-07 19:56:00,11676,item_ELEC_00185,F,55+,Beijing,Web,organic,Electronics,BrandX,1005.82,2,6,0.28,Bluetooth headphones blue Lightning port wireless charging,0,0
2025-12-11 23:32:00,11676,item_HOME_01113,F,55+,Beijing,Web,recommendation,Home,HomeComfort,1037.0,7,6,0.28,Picture frame natural wood with armrests durable material space-saving,0,0
2025-11-17 10:57:00,11677,item_SPOR_01918,M,35-44,Hangzhou,Android,ad,Sports,ProSport,749.74,8,4,0.2,Jump rope black quick-dry cushioned sole,0,0
2025-11-23 19:29:00,11677,item_BEAU_01467,M,35-44,Hangzhou,Android,search,Beauty,BeautyEssence,629.5,8,4,0.2,Essence with retinol fragrance-free,1,0
2025-11-24 17:10:00,11677,item_HOME_01233,M,35-44,Hangzhou,Android,ad,Home,BrandB,252.71,7,4,0.2,Throw blanket ergonomic design with armrests easy assembly,0,0
2025-11-21 05:08:00,11678,item_BEAU_01490,F,35-44,Shanghai,iOS,search,Beauty,BrandQ,793.18,6,4,0.05,Moisturizer anti-aging dermatologist tested with retinol,0,0
2025-11-21 21:28:00,11678,item_CLOT_00380,F,35-44,Shanghai,iOS,recommendation,Clothing,BrandD,521.95,4,4,0.05,Blazer premium blend slim fit with pockets,0,0
2025-11-28 14:58:00,11678,item_CLOT_00421,F,35-44,Shanghai,iOS,recommendation,Clothing,BrandD,913.28,6,4,0.05,Cotton t-shirt soft cotton with pockets,0,0
2025-11-28 19:30:00,11678,item_ELEC_00027,F,35-44,Shanghai,iOS,recommendation,Electronics,BrandA,783.44,7,4,0.05,Wireless earbuds with ANC 48h battery,0,0
2025-12-03 12:41:00,11678,item_BEAU_01371,F,35-44,Shanghai,iOS,ad,Beauty,GlowLab,301.6,4,4,0.05,Essence cruelty-free with vitamin C jumbo size,0,0
2025-12-06 07:47:00,11678,item_BEAU_01478,F,35-44,Shanghai,iOS,ad,Beauty,BrandN,545.49,9,4,0.05,Sunscreen anti-aging jumbo size with retinol,0,0
2025-11-13 12:04:00,11679,item_BEAU_01439,M,18-24,Chengdu,Android,organic,Beauty,BrandN,899.54,8,2,0.14,Face mask with retinol for dry skin 100ml bottle,0,0
2025-11-20 19:05:00,11679,item_FOOD_00725,M,18-24,Chengdu,Android,ad,Food,NatureBest,866.6,2,2,0.14,Organic granola fair trade 1kg pack vitamin enriched,0,0
2025-11-22 04:37:00,11679,item_HOME_01149,M,18-24,Chengdu,Android,push,Home,CozySpace,588.83,2,2,0.14,Mirror black multi-functional with lumbar support adjustable height,1,0
2025-11-27 05:03:00,11679,item_SPOR_01896,M,18-24,Chengdu,Android,search,Sports,ProSport,606.11,8,2,0.14,Dumbbell set purple for training portable design arch support,0,0
2025-12-03 06:21:00,11679,item_BEAU_01347,M,18-24,Chengdu,Android,organic,Beauty,PureSkin,731.41,3,2,0.14,Sunscreen cruelty-free 100ml bottle anti-aging,0,0
2025-12-09 16:13:00,11679,item_FOOD_00737,M,18-24,Chengdu,Android,organic,Food,NatureBest,882.38,7,2,0.14,Protein bar artisan made with almonds,0,0
2025-11-22 19:34:00,11680,item_ELEC_00213,F,25-34,Beijing,Android,recommendation,Electronics,BrandA,387.42,10,7,0.24,USB cable blue wireless charging sweatproof,0,0
2025-11-27 21:39:00,11681,item_HOME_01325,F,25-34,Shanghai,Android,search,Home,BrandB,666.65,2,5,0.03,Picture frame easy assembly with LED light contemporary,0,0
2025-11-29 07:24:00,11681,item_HOME_01205,F,25-34,Shanghai,Android,ad,Home,BrandB,892.51,1,5,0.03,Plant pot handcrafted vintage style,0,0
2025-11-30 14:30:00,11681,item_HOME_01026,F,25-34,Shanghai,Android,organic,Home,BrandB,884.97,4,5,0.03,Cushion eco-friendly multi-functional modern style,1,0
2025-12-07 03:39:00,11681,item_HOME_01063,F,25-34,Shanghai,Android,search,Home,BrandY,678.79,8,5,0.03,Desk lamp durable material with storage,0,0
2025-12-12 17:16:00,11681,item_HOME_01202,F,25-34,Shanghai,Android,organic,Home,CozySpace,374.98,7,5,0.03,Storage box contemporary handcrafted with armrests,0,0
2025-11-16 11:33:00,11682,item_SPOR_01857,M,25-34,Beijing,Web,push,Sports,ProSport,653.83,3,0,0.3,Water bottle for yoga anti-slip durable construction,1,0
2025-11-18 13:59:00,11682,item_ELEC_00267,M,25-34,Beijing,Web,ad,Electronics,BrandA,550.12,5,0,0.3,Phone case blue with touch controls USB-C premium sound,0,0
2025-11-25 18:08:00,11682,item_BEAU_01357,M,25-34,Beijing,Web,organic,Beauty,BrandN,412.03,1,0,0.3,Moisturizer for oily skin with hyaluronic acid dermatologist tested,0,0
2025-11-28 12:25:00,11682,item_ELEC_00121,M,25-34,Beijing,Web,recommendation,Electronics,BrandX,630.18,1,0,0.3,Tablet blue shockproof with voice assistant 48h battery,1,0
2025-12-01 06:57:00,11682,item_CLOT_00414,M,25-34,Beijing,Web,ad,Clothing,UrbanWear,274.14,9,0,0.3,Sweater white breathable fabric streetwear oversized,1,0
2025-12-07 23:31:00,11682,item_HOME_01013,M,25-34,Beijing,Web,ad,Home,BrandY,367.05,7,0,0.3,Mirror handcrafted ergonomic design,0,0
2025-12-12 14:27:00,11682,item_ELEC_00181,M,25-34,Beijing,Web,ad,Electronics,TechPro,226.68,3,0,0.3,Smart watch silver 4K resolution dustproof,0,0
2025-11-15 02:14:00,11683,item_CLOT_00653,F,35-44,Guangzhou,Web,recommendation,Clothing,BrandM,631.17,7,4,0.26,Sweater premium blend 3/4 sleeve pullover style,1,0
2025-11-16 15:27:00,11683,item_SPOR_01996,F,35-44,Guangzhou,Web,ad,Sports,FitGear,932.71,8,4,0.26,Gym bag neon green for training professional grade,1,0
2025-12-02 19:33:00,11683,item_SPOR_01681,F,35-44,Guangzhou,Web,ad,Sports,BrandS,1118.21,10,4,0.26,Foam roller ergonomic grip durable construction,0,0
2025-12-04 21:42:00,11683,item_BEAU_01624,F,35-44,Guangzhou,Web,recommendation,Beauty,PureSkin,305.13,9,4,0.26,Moisturizer soothing with niacinamide,0,0
2025-12-06 23:39:00,11683,item_FOOD_00859,F,35-44,Guangzhou,Web,search,Food,BrandZ,960.86,5,4,0.26,Dried fruits fair trade 250g pack,1,1
2025-12-07 12:45:00,11683,item_SPOR_01918,F,35-44,Guangzhou,Web,organic,Sports,ProSport,797.87,9,4,0.26,Jump rope black quick-dry cushioned sole,1,1
2025-12-11 09:02:00,11683,item_BEAU_01530,F,35-44,Guangzhou,Web,search,Beauty,BrandN,671.9,3,4,0.26,Essence for sensitive skin with niacinamide hydrating formula,0,0
2025-11-17 16:38:00,11684,item_CLOT_00355,F,18-24,Beijing,Android,organic,Clothing,StyleCo,239.94,7,2,0.24,Dress shirt burgundy short sleeve premium blend,0,0
2025-11-17 22:12:00,11684,item_BEAU_01504,F,18-24,Beijing,Android,search,Beauty,BrandQ,991.24,2,2,0.24,Lip balm 100ml bottle dermatologist tested,0,0
2025-11-19 19:53:00,11684,item_FOOD_00957,F,18-24,Beijing,Android,organic,Food,PureLife,807.86,9,2,0.24,Nuts mix with almonds gluten-free,1,0
2025-11-27 21:45:00,11684,item_ELEC_00146,F,18-24,Beijing,Android,push,Electronics,EliteGear,394.42,7,2,0.24,Power bank Bluetooth 5.0 24h battery waterproof IPX7,0,0
2025-12-01 09:18:00,11684,item_HOME_01321,F,18-24,Beijing,Android,ad,Home,BrandB,52.25,8,2,0.24,Storage box walnut with LED light eco-friendly adjustable height,0,0
2025-12-09 03:41:00,11684,item_BEAU_01407,F,18-24,Beijing,Android,search,Beauty,BeautyEssence,634.16,10,2,0.24,Night cream for all skin types dermatologist tested,0,0
2025-11-12 01:10:00,11685,item_ELEC_00110,M,45-54,Beijing,Web,organic,Electronics,BrandX,875.84,3,1,0.2,USB cable USB-C dustproof 4K resolution,0,0
2025-11-20 02:21:00,11685,item_SPOR_01759,M,45-54,Beijing,Web,ad,Sports,FitGear,450.62,5,1,0.2,Sports watch women's fit for yoga,0,0
2025-11-21 08:49:00,11685,item_FOOD_00829,M,45-54,Beijing,Web,organic,Food,NatureBest,511.64,7,1,0.2,Quinoa low sugar 1kg pack,1,0
2025-11-23 23:54:00,11685,item_BEAU_01509,M,45-54,Beijing,Web,search,Beauty,BrandN,252.55,1,1,0.2,Facial serum for all skin types dermatologist tested with niacinamide,0,0
2025-12-02 08:00:00,11685,item_ELEC_00266,M,45-54,Beijing,Web,ad,Electronics,BrandA,696.99,3,1,0.2,Power bank fast charging Bluetooth 5.2,0,0
2025-12-02 19:06:00,11685,item_ELEC_00188,M,45-54,Beijing,Web,ad,Electronics,BrandA,33.23,8,1,0.2,Keyboard HD quality with touch controls 24h battery,1,1
2025-11-14 10:51:00,11686,item_ELEC_00282,M,55+,Shenzhen,iOS,organic,Electronics,BrandX,529.83,6,1,0.09,Phone case black shockproof ultra HD,0,0
2025-11-14 13:46:00,11686,item_ELEC_00313,M,55+,Shenzhen,iOS,recommendation,Electronics,BrandX,930.85,4,1,0.09,Tablet Bluetooth 5.2 wireless charging 4K resolution,0,0
2025-11-21 08:00:00,11686,item_BEAU_01584,M,55+,Shenzhen,iOS,search,Beauty,BrandN,112.11,3,1,0.09,Lip balm 50ml bottle with hyaluronic acid,0,0
2025-11-24 21:14:00,11686,item_ELEC_00105,M,55+,Shenzhen,iOS,search,Electronics,TechPro,268.54,7,1,0.09,Bluetooth headphones sweatproof HD quality with touch controls,0,0
2025-12-03 03:54:00,11686,item_CLOT_00347,M,55+,Shenzhen,iOS,push,Clothing,BrandM,157.95,10,1,0.09,Sweater olive 3/4 sleeve casual style,0,0
2025-12-11 08:00:00,11686,item_FOOD_00982,M,55+,Shenzhen,iOS,ad,Food,PureLife,561.65,7,1,0.09,Coffee beans vitamin enriched gluten-free,0,0
2025-11-13 03:06:00,11688,item_SPOR_01700,F,55+,Chengdu,Web,push,Sports,ActiveLife,1080.2,8,2,0.27,Jump rope black youth size for training cushioned sole,0,0
2025-11-19 11:21:00,11688,item_SPOR_01882,F,55+,Chengdu,Web,search,Sports,BrandS,653.48,10,2,0.27,Gym bag gray for training breathable material women's fit,1,1
2025-11-20 05:10:00,11688,item_SPOR_01839,F,55+,Chengdu,Web,ad,Sports,ActiveLife,723.28,4,2,0.27,Dumbbell set quick-dry arch support,0,0
2025-11-28 05:16:00,11688,item_SPOR_01683,F,55+,Chengdu,Web,recommendation,Sports,ProSport,41.64,1,2,0.27,Jump rope youth size breathable material,0,0
2025-12-01 03:20:00,11688,item_SPOR_01725,F,55+,Chengdu,Web,push,Sports,BrandS,130.94,6,2,0.27,Compression socks unisex design lightweight for yoga,0,0
2025-12-01 15:44:00,11688,item_SPOR_01762,F,55+,Chengdu,Web,search,Sports,BrandS,793.13,8,2,0.27,Sports watch blue professional grade for yoga breathable material,1,0
2025-12-03 02:44:00,11688,item_SPOR_01972,F,55+,Chengdu,Web,organic,Sports,ProSport,716.12,7,2,0.27,Yoga mat for running durable construction,1,1
2025-11-25 19:26:00,11689,item_SPOR_01875,F,18-24,Shanghai,Android,push,Sports,BrandU,808.52,7,3,0.29,Gym bag neon green for training unisex design,1,0
2025-11-29 19:11:00,11689,item_SPOR_01896,F,18-24,Shanghai,Android,push,Sports,ProSport,636.34,3,3,0.29,Dumbbell set purple for training portable design arch support,0,0
2025-12-12 05:26:00,11689,item_SPOR_01864,F,18-24,Shanghai,Android,ad,Sports,ProSport,81.43,7,3,0.29,Jump rope neon green cushioned sole unisex design ergonomic grip,0,0
2025-11-21 23:55:00,11690,item_SPOR_01978,F,45-54,Chengdu,Web,organic,Sports,ActiveLife,305.99,7,2,0.03,Running shoes neon green lightweight for yoga,0,0
2025-11-29 02:12:00,11690,item_HOME_01283,F,45-54,Chengdu,Web,search,Home,HomeComfort,231.61,2,2,0.03,Throw blanket oak multi-functional with lumbar support,0,0
2025-12-03 08:04:00,11690,item_CLOT_00629,F,45-54,Chengdu,Web,organic,Clothing,BrandD,369.32,6,2,0.03,Polo shirt streetwear slim fit,0,0
2025-12-11 07:59:00,11690,item_CLOT_00376,F,45-54,Chengdu,Web,ad,Clothing,BrandD,677.4,3,2,0.03,Dress shirt black streetwear premium blend short sleeve,0,0
2025-11-18 23:53:00,11691,item_BEAU_01337,F,18-24,Beijing,iOS,organic,Beauty,BrandN,32.0,1,3,0.22,Lip balm with niacinamide paraben-free for sensitive skin,0,0
2025-11-19 20:58:00,11691,item_BEAU_01595,F,18-24,Beijing,iOS,ad,Beauty,GlowLab,771.95,7,3,0.22,Essence 50ml bottle dermatologist tested for dry skin,1,0
2025-11-23 13:29:00,11691,item_BEAU_01387,F,18-24,Beijing,iOS,recommendation,Beauty,PureSkin,318.46,3,3,0.22,Night cream for dry skin fragrance-free,0,0
2025-11-26 00:21:00,11691,item_BEAU_01422,F,18-24,Beijing,iOS,search,Beauty,BrandN,887.13,4,3,0.22,Facial serum 100ml bottle anti-aging with retinol,0,0
2025-12-02 17:38:00,11691,item_BEAU_01544,F,18-24,Beijing,iOS,ad,Beauty,BrandN,413.45,4,3,0.22,Face mask 30ml travel size for sensitive skin,0,0
2025-12-03 17:11:00,11691,item_ELEC_00096,F,18-24,Beijing,iOS,ad,Electronics,EliteGear,193.27,10,3,0.22,Tablet silver HD quality dustproof 48h battery,0,0
2025-12-03 20:17:00,11691,item_BEAU_01618,F,18-24,Beijing,iOS,search,Beauty,BrandN,504.28,1,3,0.22,Cleanser for sensitive skin paraben-free,0,0
2025-12-11 22:22:00,11691,item_CLOT_00434,F,18-24,Beijing,iOS,recommendation,Clothing,BrandM,579.84,2,3,0.22,Cardigan gray soft cotton with zipper regular fit,1,0
2025-11-15 21:51:00,11692,item_BEAU_01646,M,25-34,Chengdu,Android,organic,Beauty,PureSkin,285.99,5,3,0.28,Moisturizer 100ml bottle soothing,1,0
2025-11-19 05:46:00,11692,item_SPOR_01769,M,25-34,Chengdu,Android,search,Sports,BrandU,298.04,5,3,0.28,Sports watch quick-dry for CrossFit portable design,0,0
2025-11-28 07:53:00,11692,item_FOOD_00953,M,25-34,Chengdu,Android,recommendation,Food,PureLife,345.95,1,3,0.28,Nuts mix locally sourced high protein 500g pack,0,0
2025-12-02 03:41:00,11692,item_HOME_01209,M,25-34,Chengdu,Android,push,Home,BrandY,249.07,3,3,0.28,Throw blanket durable material adjustable height minimalist design,1,0
2025-12-06 12:32:00,11692,item_HOME_01075,M,25-34,Chengdu,Android,ad,Home,HomeComfort,897.96,7,3,0.28,Plant pot with LED light contemporary space-saving,1,1
2025-12-06 12:39:00,11692,item_BEAU_01628,M,25-34,Chengdu,Android,organic,Beauty,PureSkin,641.6,1,3,0.28,Toner 30ml travel size anti-aging fragrance-free,0,0
2025-12-08 12:50:00,11692,item_CLOT_00431,M,25-34,Chengdu,Android,search,Clothing,BrandM,1051.72,5,3,0.28,Shorts breathable fabric classic design regular fit,1,1
2025-12-10 01:57:00,11692,item_CLOT_00487,M,25-34,Chengdu,Android,search,Clothing,ClassicFit,777.15,8,3,0.28,Cardigan classic design premium blend,0,0
2025-12-12 19:23:00,11692,item_SPOR_01728,M,25-34,Chengdu,Android,ad,Sports,ActiveLife,330.24,5,3,0.28,Running shoes portable design durable construction moisture-wicking,0,0
2025-11-18 16:05:00,11693,item_CLOT_00601,M,55+,Beijing,iOS,organic,Clothing,BrandD,228.96,7,0,0.27,Jacket sleeveless with zipper slim fit,1,0
2025-11-20 21:42:00,11693,item_BEAU_01596,M,55+,Beijing,iOS,search,Beauty,BeautyEssence,253.06,8,0,0.27,Night cream with niacinamide jumbo size cruelty-free,0,0
2025-11-25 23:00:00,11693,item_CLOT_00657,M,55+,Beijing,iOS,push,Clothing,BrandM,819.14,6,0,0.27,Dress shirt classic design sleeveless,0,0
2025-11-28 10:26:00,11693,item_CLOT_00633,M,55+,Beijing,iOS,recommendation,Clothing,BrandD,310.59,7,0,0.27,Sweater classic design 3/4 sleeve,0,0
2025-11-28 17:39:00,11693,item_HOME_01285,M,55+,Beijing,iOS,organic,Home,CozySpace,659.5,3,0,0.27,Cushion black minimalist design easy assembly,0,0
2025-11-30 23:16:00,11693,item_ELEC_00311,M,55+,Beijing,iOS,ad,Electronics,BrandX,268.65,1,0,0.27,Power bank rose gold HD quality with transparency mode 24h battery,1,0
2025-11-18 05:58:00,11694,item_ELEC_00163,M,25-34,Hangzhou,Android,organic,Electronics,SoundMax,180.31,4,1,0.09,USB cable white fast charging 4K resolution,0,0
2025-11-21 06:11:00,11694,item_BEAU_01628,M,25-34,Hangzhou,Android,ad,Beauty,PureSkin,808.52,2,1,0.09,Toner 30ml travel size anti-aging fragrance-free,0,0
2025-11-22 14:56:00,11694,item_BEAU_01494,M,25-34,Hangzhou,Android,search,Beauty,PureSkin,469.0,8,1,0.09,Sunscreen dermatologist tested with vitamin C for sensitive skin,0,0
2025-11-23 01:44:00,11694,item_FOOD_00939,M,25-34,Hangzhou,Android,recommendation,Food,GreenChoice,267.19,7,1,0.09,Green tea 250g pack fair trade vegan,0,0
2025-11-24 17:01:00,11694,item_BEAU_01466,M,25-34,Hangzhou,Android,ad,Beauty,BrandQ,20.91,4,1,0.09,Cleanser with niacinamide fragrance-free 100ml bottle,0,0
2025-11-25 06:44:00,11694,item_FOOD_00984,M,25-34,Hangzhou,Android,push,Food,PureLife,897.9,8,1,0.09,Protein bar vitamin enriched with almonds,0,0
